filename,class,indicator,compliant,binary,domain,split
Tomato__Tomato_mosaic_virus__00c07a77-15e6-4815-92d4-8d1e1afb7f3c___PSU_CG 2052.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,val
Tomato_Late_blight__a9d3ba5a-2d13-4e86-9813-fc6f05f6c598___GHLB2 Leaf 8994.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,val
Tomato_healthy__9df3c983-0c0c-4e9b-a0c8-f3e1fd3ec908___RS_HL 0634.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,val
Tomato_Leaf_Mold__526cef23-88d8-4dd8-8ff4-eed6e98ac7d4___Crnl_L.Mold 6856.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,val
Tomato_Bacterial_spot__13b8bbd3-32cf-4c69-bffb-870b7b6720e0___UF.GRC_BS_Lab Leaf 8890.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,val
Tomato_Late_blight__0b137624-885b-4d9b-b9e6-330c6681de4b___GHLB2 Leaf 8848.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__65801388-466c-42f5-b517-5c4a170b8f43___UF.GRC_YLCV_Lab 02428.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Tomato_Leaf_Mold__354c1fb7-f8ee-4a39-af91-0e5ef49b20bb___Crnl_L.Mold 8959.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Potato___Late_blight__3f6db123-4a6e-4b8a-9b26-954ccf29cc3c___RS_LB 4695.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Leaf_Mold__bb64a6b2-b479-4cff-a101-7d0d98ac62c9___Crnl_L.Mold 9183.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Tomato_Bacterial_spot__17bcc3fa-9905-4fcf-938b-c5e63e214718___GCREC_Bact.Sp 6329.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Potato___Late_blight__be013aee-1311-4679-ae86-1c6fba5f55e5___RS_LB 2799.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,test
Tomato_healthy__4f5dde42-a6ac-4886-8b9e-a944568ace95___RS_HL 0080.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Pepper__bell___healthy__51ccc742-7192-427c-8e61-c10d07cb502c___JR_HL 5882.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,test
Potato___healthy__6f4b9acd-f34d-4771-a6bc-2001de2dd1d3___RS_HL 1898.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato_Early_blight__74c0d66d-a12d-4b9d-9f24-e283b8273a7e___RS_Erly.B 8302.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Tomato_healthy__7a5fe2a0-ac85-4a37-b0f6-8cfc8fb21c9c___RS_HL 9865.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Potato___healthy__a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Potato___Early_blight__c59f2dde-4805-4f63-b47a-79fe9cd9364b___RS_Early.B 7510.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__0ae828f5-e6e8-4100-b297-52f98dfc6109___UF.GRC_YLCV_Lab 01958.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Pepper__bell___healthy__da6be4a5-51ff-4bea-894e-9c5d1d3f699d___JR_HL 8205.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,test
Tomato_Late_blight__52a111ed-9461-478b-91a1-2b5edcd26363___GHLB2 Leaf 8886.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Septoria_leaf_spot__a7c57992-340e-47f6-9ed4-31a0df3490e8___JR_Sept.L.S 2715.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,test
Tomato_Late_blight__8ea73da6-e94c-42bf-8b9c-c8d0a58338c7___RS_Late.B 6724.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Leaf_Mold__119fca56-2a51-4c1f-9ba3-85977da1fd3b___Crnl_L.Mold 6898.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Tomato_Bacterial_spot__f4f094d0-b879-4352-adf1-c9f9b8303881___GCREC_Bact.Sp 3539.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Potato___Early_blight__b328c22c-c9c6-41fd-9bac-daf2f26143b1___RS_Early.B 6854.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Target_Spot__41bb6805-695e-4c35-854c-ce4ed54388b3___Com.G_TgS_FL 9907.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato__Tomato_mosaic_virus__0fefaaee-79e4-45a6-8606-5a4ab1ea43a2___PSU_CG 2398.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Potato___Early_blight__ed270d5d-3523-4bc2-b208-4f5304bbfeef___RS_Early.B 8218.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_mosaic_virus__a374c412-e665-4f38-9e73-49a70fb18b1c___PSU_CG 2378.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Potato___healthy__7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato_healthy__c49577fa-06ce-40f1-ab69-ff21836b5061___GH_HL Leaf 277.2.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Tomato_Septoria_leaf_spot__b0dd53e4-a322-48ca-8e7f-d00d599d40d0___Keller.St_CG 1962.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,test
Tomato_Early_blight__fc38942e-e609-41a2-970c-cc1a67b16fe2___RS_Erly.B 7793.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Potato___Early_blight__1f80f111-6a3e-4dfc-8456-0f3e9a19ae10___RS_Early.B 6879.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato_Early_blight__9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Tomato_Late_blight__ce6a5c52-75d4-4d81-8d7e-3ece1c7812f3___GHLB2 Leaf 8872.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_mosaic_virus__4139ab06-a33a-448d-819a-3b6da9784a2d___PSU_CG 2049.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Pepper__bell___healthy__d21298a3-abb3-44b3-bcc9-43aadf320d22___JR_HL 5990.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,test
Potato___healthy__2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5___RS_HL 1945.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato_Leaf_Mold__a9f6aedd-4f87-4547-8aad-a36b1f4c3677___Crnl_L.Mold 7066.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__d0f7fad4-404a-4587-8bfd-6e56c7baf85a___Com.G_SpM_FL 1270.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato__Target_Spot__6362e569-bbfc-4315-8c1e-9becbf57b426___Com.G_TgS_FL 0830.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__504c37bd-2cd9-4025-8a7a-176801048e5e___UF.GRC_YLCV_Lab 02902.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Potato___Late_blight__4ac84ca7-f60a-406e-938d-40f4ba5b75ce___RS_LB 2731.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,test
Potato___Early_blight__9eb646d2-e908-43d1-8dd5-0d6b8dcb21eb___RS_Early.B 7569.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato_healthy__d84eb3b6-3321-4034-9bcc-d2cddb8a3467___RS_HL 0053.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Tomato_healthy__8858ed06-2e1b-4a4a-bd16-e4425ae62312___GH_HL Leaf 523.1.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Tomato_Septoria_leaf_spot__e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S 2505.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,test
Tomato_Late_blight__e920998f-6980-4011-90f7-78fdc1c4eaad___RS_Late.B 6118.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato__Target_Spot__6764ec8d-0d2f-4ada-bc07-0144efc9ad35___Com.G_TgS_FL 8078.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_Late_blight__e7ad9c9f-d300-4246-8e98-4e364eb4d7b6___GHLB Leaf 23.1 Day 18.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Potato___Late_blight__9a179173-fbfb-4e92-9959-58b826625c9b___RS_LB 4761.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Leaf_Mold__4badfb88-91f8-49e0-baad-553c18b6bede___Crnl_L.Mold 6904.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Potato___Early_blight__84a61cf3-fdc2-42bd-82d8-8dcf20e9d374___RS_Early.B 8130.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Target_Spot__cd6e9c54-d7c9-4146-862c-68f13f9f6c79___Com.G_TgS_FL 8186.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_healthy__bc339a85-6c4e-428a-a18e-9174acdcab1e___RS_HL 0513.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__208a5b88-1c05-4cdb-b43b-aacc6ee5647d___Com.G_SpM_FL 9280.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato_Bacterial_spot__8e559e85-d5dc-426d-9374-ac558e86771c___GCREC_Bact.Sp 6007.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Leaf_Mold__6685d4bb-ddc5-40b3-b7cf-e4b71a713e31___Crnl_L.Mold 7019.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Potato___healthy__58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL 1758.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato__Target_Spot__8a61a73f-659f-4ebf-95e6-29ecb8184098___Com.G_TgS_FL 8265.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_Early_blight__bd0f06fb-1f9a-4de8-8c96-926d312cea27___RS_Erly.B 7603.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__e0a5a6b3-85f0-4d3c-89f6-b3680f8e7378___Com.G_SpM_FL 8561.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato__Target_Spot__3f273e21-2b93-4327-ad8f-d1d94766b63a___Com.G_TgS_FL 9874.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_Septoria_leaf_spot__e38651f1-8c9d-41bf-85b8-439272ee46ab___Matt.S_CG 1393.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,test
Potato___Late_blight__d2d8eb78-d267-4c37-a18c-b39a0bb11d82___RS_LB 3147.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Early_blight__8b2de2f4-1f12-46a7-ae3c-85fe9bd6ab6e___RS_Erly.B 7574.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Tomato_Leaf_Mold__9a5845de-1487-402e-ab3d-bdd3ccf48175___Crnl_L.Mold 6809.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Pepper__bell___Bacterial_spot__03bb7042-3fd5-42e1-aa2c-d51d6843704c___JR_B.Spot 8925.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato__Tomato_mosaic_virus__274c03c3-c69a-4182-ba3f-d6e93b2dea0b___PSU_CG 2349.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Tomato_Septoria_leaf_spot__c7c2e116-d4da-4b0f-a2dc-24d3ecedf587___Keller.St_CG 1846.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,test
Tomato__Target_Spot__0e763e60-8821-4484-9793-f8ee4f515127___Com.G_TgS_FL 8135.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_Late_blight__2018ff03-69eb-437f-96e2-f51801042c32___RS_Late.B 6157.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Pepper__bell___healthy__e6184b41-1a46-47f9-bcc7-d9f16859e50d___JR_HL 8208.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,test
Tomato_Bacterial_spot__15d45247-ffcd-4d50-87a1-5f0527e451e9___GCREC_Bact.Sp 3763.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Bacterial_spot__303b8c34-0a74-4248-b5ce-1f9a0e367d6b___GCREC_Bact.Sp 3477.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__c8e52c3f-3045-4f12-b16c-4b56fb6de976___Com.G_SpM_FL 9369.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato__Target_Spot__5299ecc5-d10f-4d27-a4ef-2f418d9e23dc___Com.G_TgS_FL 9973.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato__Tomato_mosaic_virus__2fa22081-5533-4b18-9a8f-671f210db37e___PSU_CG 2092.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Tomato_Bacterial_spot__a75edffc-d484-41ea-adb2-8808748a53db___GCREC_Bact.Sp 5608.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Potato___healthy__80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Potato___Late_blight__8c894440-a022-41a8-9545-51ff4286d29f___RS_LB 5126.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__983bfaa3-14b8-4834-b530-2ee5fbed07a4___Com.G_SpM_FL 8567.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato_Early_blight__5daba301-b6f9-4fc4-8be7-a918d3a7554c___RS_Erly.B 8282.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__7dea7207-b67a-40ee-b79c-428a5c038e86___UF.GRC_YLCV_Lab 02340.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Tomato_Leaf_Mold__bee64636-a53b-4ecd-9f4f-d71d61148f55___Crnl_L.Mold 8980.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Tomato_Septoria_leaf_spot__94af2c43-753b-459f-8767-da8cee61bfe1___JR_Sept.L.S 2496.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,test
Pepper__bell___Bacterial_spot__d93d572c-d016-4c57-a9b2-af77c3521405___JR_B.Spot 3336.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Potato___Early_blight__907f26c5-5996-41b3-877b-7de6122699a9___RS_Early.B 7758.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__3f47ceff-19ca-4b32-aa85-9d3a44c12667___UF.GRC_YLCV_Lab 03171.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Tomato__Tomato_mosaic_virus__526f2f56-2290-422d-a454-d576aa72d466___PSU_CG 2057.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Pepper__bell___Bacterial_spot__11a23270-53e7-41b6-8c79-91caeaf9cfa6___JR_B.Spot 9050.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__3f364683-faa4-490f-b512-1f78010fcbe8___Com.G_SpM_FL 1164.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato_healthy__de56bf63-8f55-426a-a2a1-8a8a635ad5a0___RS_HL 9747.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Pepper__bell___Bacterial_spot__49df8e8e-ecbb-4a62-b417-16f662d67b09___JR_B.Spot 9042.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Early_blight__9080624e-b5eb-456b-9743-2406cdd01113___RS_Erly.B 9618.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Pepper__bell___Bacterial_spot__1d26f9c5-2f4e-4b1e-a7d6-a4e9584a3ab7___JR_B.Spot 8918.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Leaf_Mold__38ae943e-ebbd-44f9-9d58-ff760f357620___Crnl_L.Mold 6826.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Tomato_Bacterial_spot__fbcddd00-575a-4569-9e41-5a73dda710f9___GCREC_Bact.Sp 3768.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato__Target_Spot__7427608f-e981-4d2a-8683-c6ff0d0be911___Com.G_TgS_FL 1030.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_Early_blight__16c7ab4c-6940-41e9-854f-d1a9a99325ce___RS_Erly.B 8216.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Potato___healthy__43fd6ace-3712-494a-9aba-de5482d22561___RS_HL 1968.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato_Late_blight__54eb17df-c42a-472f-91ec-92784e034115___GHLB2 Leaf 8910.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato_healthy__eb2c5c0c-2422-4c38-af0a-624e97f9f981___RS_HL 0603.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Potato___Late_blight__19393f68-e96c-4c93-b4d1-39e1c54e53b1___RS_LB 4051.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__6e8d8b47-3b4b-4ce7-94d0-8fdda2241699___YLCV_GCREC 2156.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Tomato_Late_blight__f8176522-163b-48ee-a1a2-ea94c782b4ad___RS_Late.B 6137.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Potato___healthy__774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato_Bacterial_spot__f14c5648-4fde-4e6c-8937-6fb2e33aa95f___GCREC_Bact.Sp 5666.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Pepper__bell___healthy__1fdbead6-97f6-4712-8c5e-2a1285e1e777___JR_HL 8681.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,test
Tomato_Bacterial_spot__666a4e4a-47d7-45fe-b381-5cfbb9720045___GCREC_Bact.Sp 6391.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Potato___healthy__f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Potato___healthy__23f1ab77-d664-49c4-92eb-41eb66c6d101___RS_HL 4169.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato__Target_Spot__49293c7e-61c1-48eb-947c-b3dd696ec699___Com.G_TgS_FL 9945.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_Late_blight__f1604e72-b6ee-4b8b-81fa-cf3acc501e17___GHLB2 Leaf 8752.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato_healthy__676eaef6-b16c-4f13-a39d-86c22f64da83___GH_HL Leaf 356.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Tomato_healthy__e33cde2d-5103-48aa-bb82-490aa779312c___GH_HL Leaf 515.2.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__6c510ada-04b8-4fa0-a0cd-173284ec59e8___YLCV_NREC 2207.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Tomato_Bacterial_spot__076ef17d-dfd3-4dbc-a351-a14eff1aecdb___UF.GRC_BS_Lab Leaf 8980.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Pepper__bell___Bacterial_spot__e82b5cb6-796c-45cb-a2a7-89bf723ecb8a___NREC_B.Spot 1854.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Septoria_leaf_spot__552f6853-9c7f-49f5-9f65-6cc13d301222___Matt.S_CG 6615.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,test
Pepper__bell___Bacterial_spot__3b03d630-d2a3-4c76-9c95-0783b50895d8___NREC_B.Spot 9168.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Late_blight__c0267369-b9ec-471e-b8a2-9aa3fc77b3c1___GHLB2 Leaf 9028.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Pepper__bell___Bacterial_spot__abc52078-90cf-426a-8ed8-602a35243d3e___NREC_B.Spot 9221.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Potato___healthy__d325e580-5faa-4aea-927d-2700f52cc343___RS_HL 1872.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato__Tomato_mosaic_virus__2767e072-0e76-4860-abc3-769fb4af3aae___PSU_CG 2257.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Pepper__bell___Bacterial_spot__a40f6c5e-3e3b-43e8-95da-10b90705262f___NREC_B.Spot 9124.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__29c03d6f-93d8-4dbe-b2f3-456970337a46___Com.G_SpM_FL 1485.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato_healthy__93d00575-64fc-4cb6-93c1-91be73a0b90c___GH_HL Leaf 313.1.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Potato___Early_blight__d829c0d8-016e-4337-b80f-bb1f329b1d4d___RS_Early.B 8797.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__2212d23a-39d6-49a5-8335-6f813daf1885___UF.GRC_YLCV_Lab 03365.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Pepper__bell___Bacterial_spot__61764b09-9bb9-44b3-af94-d3408045b7c3___NREC_B.Spot 1891.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Bacterial_spot__4f107108-ac41-4921-b933-4e041604de61___GCREC_Bact.Sp 5579.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_healthy__791d2730-66b2-418b-abe0-548208783e44___RS_HL 0589.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
Potato___Early_blight__ef722b35-2ab8-409d-a971-b3a853a72cb3___RS_Early.B 7184.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Potato___healthy__a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738.JPG,Potato___healthy,crop_healthy,True,1,agriculture,test
Tomato__Tomato_mosaic_virus__7ddb3878-8899-42bd-8ec1-5ee012f30cf2___PSU_CG 2188.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__bdbfbe1d-f2ac-4ab1-a20f-dc64ab2b1e75___Com.G_SpM_FL 8432.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato_Early_blight__591ec786-c9bb-4054-be3a-055f0dbecbd2___RS_Erly.B 7416.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,test
Tomato_Bacterial_spot__98d7bfb4-4200-453f-8ebb-98019900a55c___GCREC_Bact.Sp 6201.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Tomato_Spider_mites_Two_spotted_spider_mite__c7684c24-bef0-48c4-889d-4296d47f3403___Com.G_SpM_FL 8882.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__6460b53e-5314-47ec-83ca-7dbd4fa50290___UF.GRC_YLCV_Lab 03276.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Tomato__Target_Spot__ea656be9-03db-4a81-b78c-12a7f9f87d01___Com.G_TgS_FL 9682.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,test
Tomato_Bacterial_spot__79c394e7-b18a-4f3a-afbb-6d41bdf55660___GCREC_Bact.Sp 3062.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,test
Potato___Early_blight__569206bf-423e-4508-b1b4-2ca6821aceac___RS_Early.B 7554.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,test
Tomato__Tomato_YellowLeaf__Curl_Virus__71a426ae-9e4b-4428-9c00-90113a9d128e___UF.GRC_YLCV_Lab 02686.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,test
Tomato_Leaf_Mold__47368e87-9afe-4943-8929-e5e8a652bf60___Crnl_L.Mold 8950.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,test
Tomato__Tomato_mosaic_virus__4571a1c4-3a67-4437-a5bf-8bc1a2af22e4___PSU_CG 2360.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,test
Tomato_Late_blight__4aeaacd8-ff6e-4d01-86d1-0a51c626cc99___GHLB2 Leaf 8943.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Late_blight__0f8887d8-24b4-4f25-bc03-d47421ab47f7___RS_Late.B 4948.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato_Late_blight__673d1b55-7e61-4a3c-9d2d-edc4307f7a42___GHLB2 Leaf 121.1.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,test
Tomato_healthy__2b03b88c-5299-4c2c-8e7f-c40fbd98e145___RS_HL 0104.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,test
